,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
1102,2015-02-01,2584,F,False,True,0,Assalariado,Secundário,União,Casa,53,6.6438356164383565,2.0,1515.74
1103,2015-02-01,9270,F,False,False,2,Assalariado,Secundário,Casado,Casa,40,3.1780821917808217,4.0,1191.7
1104,2015-02-01,5586,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,46,25.304109589041094,1.0,44278.72
1105,2015-02-01,5715,F,False,False,2,Empresário,Secundário,Casado,Casa,32,3.624657534246576,4.0,1137.53
1106,2015-02-01,3489,F,True,True,0,Servidor público,Superior completo,Separado,Casa,46,22.115068493150684,1.0,6737.72
1107,2015-02-01,5800,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,56,15.136986301369864,1.0,7034.27
1108,2015-02-01,892,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,38,15.775342465753427,1.0,3948.18
1109,2015-02-01,12361,M,False,True,1,Servidor público,Superior completo,Casado,Casa,30,1.03013698630137,3.0,650.39
1110,2015-02-01,9024,M,True,True,0,Assalariado,Secundário,Casado,Casa,43,6.616438356164384,2.0,9271.22
1111,2015-02-01,1739,F,False,True,2,Empresário,Secundário,Casado,Casa,29,1.9726027397260275,4.0,1564.66
1112,2015-02-01,427,F,False,False,0,Empresário,Superior completo,Solteiro,Com os pais,29,6.860273972602741,1.0,2552.54
1113,2015-02-01,13819,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,1926.02
1114,2015-02-01,8872,F,False,True,2,Servidor público,Superior completo,Casado,Casa,27,9.301369863013699,4.0,3312.98
1115,2015-02-01,8480,F,False,True,0,Empresário,Secundário,Casado,Casa,43,0.4684931506849315,2.0,3052.15
1116,2015-02-01,11217,F,True,True,1,Empresário,Superior completo,Casado,Casa,30,1.2602739726027397,3.0,11622.6
1117,2015-02-01,16214,F,False,True,0,Servidor público,Secundário,Casado,Casa,34,9.465753424657533,2.0,502.98
1118,2015-02-01,12780,M,False,True,0,Assalariado,Secundário,Casado,Com os pais,40,7.865753424657536,2.0,15479.39
1119,2015-02-01,9423,F,False,False,0,Servidor público,Superior completo,União,Estúdio,54,12.353424657534244,2.0,2184.7
1120,2015-02-01,4256,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,41,17.68767123287671,2.0,2774.86
1121,2015-02-01,8270,M,True,True,0,Empresário,Secundário,Casado,Casa,53,2.8027397260273967,2.0,3363.65
1122,2015-02-01,8151,F,False,True,0,Assalariado,Secundário,Casado,Casa,50,7.556164383561644,2.0,2302.23
1123,2015-02-01,5956,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,3380.52
1124,2015-02-01,15578,M,True,True,0,Servidor público,Secundário,União,Casa,32,4.791780821917809,2.0,7537.62
1125,2015-02-01,2141,F,False,True,0,Assalariado,Superior completo,Casado,Casa,49,3.4246575342465757,2.0,4490.77
1126,2015-02-01,12173,F,True,False,0,Assalariado,Secundário,Casado,Casa,39,7.104109589041097,2.0,3709.39
1127,2015-02-01,9393,M,True,False,0,Assalariado,Secundário,Casado,Casa,48,7.101369863013699,2.0,7213.25
1128,2015-02-01,14448,F,False,True,0,Empresário,Secundário,Casado,Casa,28,6.2027397260273975,2.0,727.78
1129,2015-02-01,8246,M,True,False,1,Servidor público,Secundário,Casado,Casa,59,11.895890410958906,3.0,12211.6
1130,2015-02-01,1787,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,2.0575342465753423,2.0,875.27
1131,2015-02-01,14602,M,False,True,2,Servidor público,Superior completo,Casado,Casa,35,12.558904109589042,4.0,121348.3
1132,2015-02-01,2647,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,2423.97
1133,2015-02-01,519,M,False,True,1,Assalariado,Superior incompleto,Casado,Casa,37,15.449315068493151,3.0,8255.62
1134,2015-02-01,10164,F,False,False,0,Empresário,Secundário,União,Casa,40,5.964383561643835,2.0,1571.86
1135,2015-02-01,12092,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,11.413698630136983,2.0,1948.23
1136,2015-02-01,2773,M,False,True,0,Assalariado,Superior completo,Casado,Casa,40,5.6438356164383565,2.0,4477.35
1137,2015-02-01,6375,M,False,False,0,Assalariado,Secundário,Casado,Casa,32,4.413698630136986,2.0,2342.29
1138,2015-02-01,14872,F,False,False,0,Pensionista,Secundário,União,Casa,63,,2.0,4003.63
1139,2015-02-01,10266,F,True,False,1,Assalariado,Secundário,Casado,Casa,41,2.7150684931506848,3.0,1153.47
1140,2015-02-01,8591,F,True,True,0,Servidor público,Superior completo,Casado,Casa,40,10.136986301369864,2.0,1037.89
1141,2015-02-01,4707,M,True,True,2,Assalariado,Superior completo,Casado,Casa,32,2.1863013698630143,4.0,5312.25
1142,2015-02-01,1370,M,True,False,0,Servidor público,Superior completo,Casado,Com os pais,33,6.336986301369863,2.0,18442.68
1143,2015-02-01,13261,M,True,False,0,Empresário,Secundário,Solteiro,Casa,44,1.2602739726027397,1.0,3091.62
1144,2015-02-01,7829,F,True,True,0,Assalariado,Secundário,Casado,Casa,54,4.723287671232876,2.0,1501.9
1145,2015-02-01,1374,M,True,True,1,Empresário,Superior completo,Casado,Casa,32,0.2493150684931507,3.0,5644.24
1146,2015-02-01,3471,F,False,True,0,Empresário,Secundário,Casado,Governamental,53,7.610958904109589,2.0,1627.82
1147,2015-02-01,13921,M,True,True,0,Assalariado,Superior completo,Casado,Casa,32,4.789041095890411,2.0,3733.21
1148,2015-02-01,10681,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,31,0.8438356164383561,1.0,4004.83
1149,2015-02-01,16248,F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,4.964383561643834,2.0,6767.63
1150,2015-02-01,4611,F,True,True,0,Assalariado,Superior completo,Casado,Casa,58,2.271232876712329,2.0,2853.58
1151,2015-02-01,1890,F,True,True,1,Assalariado,Superior completo,Separado,Casa,40,17.350684931506848,2.0,6078.73
1152,2015-02-01,10123,F,False,True,0,Assalariado,Superior completo,Casado,Casa,44,8.052054794520547,2.0,3889.34
1153,2015-02-01,13033,M,True,True,1,Assalariado,Secundário,Casado,Casa,49,1.0876712328767124,3.0,6881.04
1154,2015-02-01,2445,F,False,True,2,Assalariado,Secundário,Casado,Casa,38,1.5342465753424657,4.0,5130.8
1155,2015-02-01,7597,F,False,False,1,Empresário,Superior completo,União,Casa,40,5.265753424657534,3.0,1587.66
1156,2015-02-01,13759,M,True,False,0,Assalariado,Superior completo,Casado,Casa,49,1.9534246575342469,2.0,5594.09
1157,2015-02-01,2115,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,46,3.9287671232876713,1.0,2011.86
1158,2015-02-01,5711,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,3549.05
1159,2015-02-01,14416,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,24,0.5342465753424658,1.0,1109.28
1160,2015-02-01,1133,F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,18177.61
1161,2015-02-01,5097,M,True,True,0,Pensionista,Secundário,Casado,Casa,50,,2.0,6658.29
1162,2015-02-01,12082,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,1339.44
1163,2015-02-01,6541,M,True,True,2,Assalariado,Superior completo,Solteiro,Casa,32,0.4958904109589041,3.0,1403.98
1164,2015-02-01,11530,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,10639.79
1165,2015-02-01,11840,F,True,False,0,Assalariado,Secundário,Casado,Governamental,33,1.8273972602739723,2.0,6565.9
1166,2015-02-01,8010,M,True,False,2,Assalariado,Secundário,Casado,Casa,41,19.67945205479452,4.0,8195.97
1167,2015-02-01,6654,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,4.312328767123288,2.0,1029.58
1168,2015-02-01,4993,M,False,True,1,Empresário,Secundário,Casado,Casa,42,12.641095890410963,3.0,9574.47
1169,2015-02-01,1032,M,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.7534246575342465,3.0,5847.17
1170,2015-02-01,7186,F,False,True,0,Servidor público,Secundário,Separado,Casa,32,7.715068493150685,1.0,2566.15
1171,2015-02-01,1841,M,True,False,1,Assalariado,Secundário,União,Casa,44,7.8410958904109584,3.0,6107.98
1172,2015-02-01,892,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,38,15.775342465753427,1.0,3948.18
1173,2015-02-01,9389,F,True,False,0,Assalariado,Superior completo,Casado,Casa,37,9.6,2.0,8288.93
1174,2015-02-01,10824,F,False,False,2,Assalariado,Secundário,Casado,Casa,39,19.364383561643837,4.0,8849.5
1175,2015-02-01,4586,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,45,3.854794520547945,1.0,2354.02
1176,2015-02-01,7365,M,False,True,0,Assalariado,Secundário,Separado,Casa,53,6.049315068493152,1.0,13444.76
1177,2015-02-01,14539,F,True,True,1,Assalariado,Secundário,União,Casa,36,2.967123287671233,3.0,3836.21
1178,2015-02-01,6268,F,True,False,0,Assalariado,Secundário,Solteiro,Casa,26,0.8301369863013699,1.0,1650.83
1179,2015-02-01,8329,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,40,3.054794520547945,1.0,3326.41
1180,2015-02-01,15237,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,54,7.958904109589041,1.0,4745.81
1181,2015-02-01,4236,M,False,True,0,Empresário,Superior completo,Separado,Casa,52,6.764383561643837,1.0,4734.88
1182,2015-02-01,5282,M,True,True,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013696,3.0,10886.78
1183,2015-02-01,6286,M,False,False,0,Assalariado,Secundário,Casado,Casa,33,5.498630136986302,2.0,3815.27
1184,2015-02-01,6656,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,4.312328767123288,2.0,2298.57
1185,2015-02-01,10446,M,True,True,0,Pensionista,Secundário,União,Casa,64,,2.0,3511.51
1186,2015-02-01,6062,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,5402.44
1187,2015-02-01,6799,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,3090.0
1188,2015-02-01,14302,F,False,False,0,Pensionista,Secundário,Casado,Estúdio,53,,2.0,789.45
1189,2015-02-01,9731,F,False,True,1,Assalariado,Secundário,Casado,Casa,35,9.12054794520548,3.0,2713.17
1190,2015-02-01,12296,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,29,1.610958904109589,1.0,3142.95
1191,2015-02-01,2157,M,False,False,1,Assalariado,Secundário,Separado,Com os pais,42,4.424657534246577,2.0,5316.24
1192,2015-02-01,14010,F,False,True,0,Servidor público,Secundário,Solteiro,Casa,56,35.64383561643836,1.0,10713.63
1193,2015-02-01,7464,M,False,True,0,Empresário,Secundário,Casado,Casa,41,1.6328767123287669,2.0,3965.19
1194,2015-02-01,9519,M,True,False,0,Empresário,Secundário,União,Casa,38,2.6794520547945204,2.0,2156.42
1195,2015-02-01,7302,F,False,True,3,Empresário,Superior incompleto,Casado,Casa,33,6.0465753424657525,5.0,11880.11
1196,2015-02-01,11993,M,True,True,0,Assalariado,Superior completo,Casado,Casa,57,14.084931506849315,2.0,20578.95
1197,2015-02-01,13267,F,False,False,0,Empresário,Secundário,Separado,Casa,48,12.189041095890412,1.0,1693.53
1198,2015-02-01,5397,F,False,True,0,Pensionista,Secundário,Separado,Casa,59,,1.0,4889.03
1199,2015-02-01,15200,M,True,True,2,Assalariado,Secundário,Casado,Casa,35,2.5342465753424657,4.0,943.58
1200,2015-02-01,10037,F,False,True,1,Assalariado,Secundário,Separado,Casa,30,5.717808219178082,2.0,1514.39
1201,2015-02-01,7296,F,True,True,0,Empresário,Superior completo,União,Casa,35,4.964383561643834,2.0,1401.64
1202,2015-02-01,2180,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,60,,1.0,2790.25
1203,2015-02-01,5312,F,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.8438356164383565,2.0,1761.86
1204,2015-02-01,2358,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356163,2.0,2824.32
1205,2015-02-01,10305,M,True,True,2,Servidor público,Superior completo,Casado,Casa,28,0.547945205479452,4.0,2018.88
1206,2015-02-01,5673,M,False,False,1,Empresário,Secundário,Casado,Casa,35,2.202739726027397,3.0,1793.37
1207,2015-02-01,15019,F,True,False,1,Servidor público,Superior completo,Casado,Casa,39,15.942465753424658,3.0,12761.45
1208,2015-02-01,5914,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,4.3863013698630136,2.0,747.4
1209,2015-02-01,5713,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,1011.75
1210,2015-02-01,2892,M,True,False,1,Servidor público,Secundário,Casado,Casa,36,9.980821917808221,3.0,2651.42
1211,2015-02-01,5188,F,True,True,0,Assalariado,Secundário,Casado,Casa,53,10.663013698630136,2.0,5558.33
1212,2015-02-01,196,M,True,False,0,Pensionista,Secundário,Casado,Casa,63,,2.0,6467.31
1213,2015-02-01,2153,F,False,True,0,Pensionista,Superior completo,Casado,Casa,65,,2.0,3575.06
1214,2015-02-01,8541,M,True,True,1,Assalariado,Superior completo,Casado,Casa,25,0.6356164383561644,3.0,5914.21
1215,2015-02-01,7205,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,45,25.97808219178082,1.0,21263.3
1216,2015-02-01,1057,F,True,True,1,Empresário,Secundário,Casado,Casa,46,3.767123287671233,3.0,2690.13
1217,2015-02-01,5496,F,True,True,1,Empresário,Pós graduação,Casado,Casa,33,2.682191780821918,3.0,1654.55
1218,2015-02-01,5565,M,False,False,2,Assalariado,Superior completo,União,Casa,45,8.46027397260274,4.0,7016.84
1219,2015-02-01,715,F,False,True,0,Assalariado,Secundário,Casado,Governamental,42,2.1095890410958904,2.0,2599.71
1220,2015-02-01,4986,F,True,False,1,Assalariado,Superior completo,Casado,Casa,36,7.052054794520547,3.0,5210.42
1221,2015-02-01,4877,F,False,True,2,Assalariado,Secundário,Casado,Casa,32,1.9616438356164383,4.0,1009.02
1222,2015-02-01,16553,M,True,False,2,Assalariado,Superior completo,Solteiro,Casa,32,4.553424657534245,4.0,3744.64
1223,2015-02-01,16194,F,True,True,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,6376.97
1224,2015-02-01,7241,F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,38,8.38082191780822,2.0,1110.35
1225,2015-02-01,5803,F,True,False,0,Empresário,Secundário,Casado,Casa,43,12.301369863013699,2.0,6274.17
1226,2015-02-01,7037,F,True,True,1,Empresário,Superior incompleto,Casado,Casa,30,5.4602739726027405,3.0,6636.76
1227,2015-02-01,14616,F,False,True,0,Assalariado,Superior completo,Casado,Casa,31,0.3835616438356164,2.0,790.26
1228,2015-02-01,5618,F,False,False,0,Empresário,Superior completo,Separado,Casa,32,13.210958904109587,1.0,2152.79
1229,2015-02-01,2794,M,False,False,3,Assalariado,Secundário,União,Com os pais,33,3.895890410958904,5.0,10173.11
1230,2015-02-01,10132,F,False,True,2,Assalariado,Secundário,Casado,Casa,42,1.9616438356164383,4.0,732.32
1231,2015-02-01,4179,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,1764.58
1232,2015-02-01,3114,F,False,True,1,Empresário,Superior completo,Casado,Casa,26,7.972602739726027,3.0,3159.04
1233,2015-02-01,12320,M,False,True,0,Assalariado,Secundário,Casado,Casa,52,0.947945205479452,2.0,2899.4
1234,2015-02-01,3229,F,True,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,3821.28
1235,2015-02-01,7127,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,55,6.3780821917808215,1.0,1885.35
1236,2015-02-01,10341,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,6.383561643835616,3.0,1374.34
1237,2015-02-01,14274,F,False,False,1,Assalariado,Secundário,União,Com os pais,32,10.123287671232877,3.0,1160.9
1238,2015-02-01,12050,M,True,True,0,Empresário,Superior completo,União,Casa,28,2.654794520547945,2.0,2280.56
1239,2015-02-01,14623,F,False,True,0,Empresário,Secundário,Casado,Casa,53,7.884931506849315,2.0,4766.05
1240,2015-02-01,6041,F,True,False,0,Assalariado,Secundário,Casado,Casa,50,0.3013698630136986,2.0,2415.28
1241,2015-02-01,2895,F,True,True,2,Servidor público,Superior completo,Casado,Casa,40,12.649315068493149,4.0,4290.3
1242,2015-02-01,712,F,False,True,1,Assalariado,Secundário,Casado,Governamental,30,7.695890410958903,3.0,2710.65
1243,2015-02-01,5852,M,True,True,0,Assalariado,Secundário,Casado,Casa,34,8.726027397260275,2.0,19010.7
1244,2015-02-01,1060,F,False,True,1,Assalariado,Secundário,Casado,Casa,28,7.6,3.0,2692.88
1245,2015-02-01,16130,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,3163.57
1246,2015-02-01,13918,M,True,True,0,Empresário,Secundário,Casado,Casa,31,11.043835616438356,2.0,7945.5
1247,2015-02-01,11468,M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.608219178082194,2.0,13552.67
1248,2015-02-01,4417,M,True,False,0,Pensionista,Secundário,União,Casa,60,,2.0,1892.48
1249,2015-02-01,723,F,True,True,0,Assalariado,Secundário,Casado,Casa,35,4.526027397260274,2.0,3764.79
1250,2015-02-01,8080,F,True,False,2,Assalariado,Secundário,Casado,Aluguel,33,2.3013698630136985,4.0,8894.0
1251,2015-02-01,9069,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,35,2.5287671232876714,1.0,2450.23
1252,2015-02-01,15409,M,True,False,1,Pensionista,Secundário,Casado,Casa,51,,3.0,2741.84
1253,2015-02-01,1263,F,False,True,0,Assalariado,Secundário,Separado,Casa,52,9.093150684931508,1.0,2522.68
1254,2015-02-01,9151,F,False,True,0,Servidor público,Secundário,União,Casa,53,20.54794520547945,2.0,1512.03
1255,2015-02-01,3139,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,9.183561643835617,2.0,6561.52
1256,2015-02-01,9263,F,True,False,1,Assalariado,Superior completo,Casado,Casa,32,3.263013698630137,3.0,1984.14
1257,2015-02-01,5406,F,True,True,0,Empresário,Secundário,Casado,Casa,33,7.435616438356163,2.0,1240.56
1258,2015-02-01,14476,M,False,True,0,Empresário,Superior completo,Casado,Casa,55,1.5205479452054795,2.0,10589.5
1259,2015-02-01,9670,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,1038.04
1260,2015-02-01,3469,F,False,False,1,Empresário,Secundário,Casado,Governamental,27,2.271232876712329,3.0,1492.09
1261,2015-02-01,7177,F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,4987.45
1262,2015-02-01,13676,F,False,True,2,Servidor público,Superior completo,Casado,Casa,27,2.704109589041096,4.0,1825.23
1263,2015-02-01,11676,M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,13.082191780821915,2.0,8202.51
1264,2015-02-01,2609,F,True,True,0,Empresário,Secundário,Casado,Casa,40,3.895890410958904,2.0,1818.27
1265,2015-02-01,5250,F,False,False,0,Empresário,Secundário,Casado,Casa,43,0.4301369863013699,2.0,2652.35
1266,2015-02-01,13485,F,False,False,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1810.93
1267,2015-02-01,10312,F,False,True,0,Pensionista,Secundário,Casado,Casa,52,,2.0,1609.5
1268,2015-02-01,1296,F,True,True,1,Assalariado,Superior completo,Casado,Com os pais,29,1.4273972602739726,3.0,4620.26
1269,2015-02-01,10361,F,False,True,1,Assalariado,Secundário,Solteiro,Governamental,45,25.397260273972602,2.0,6793.8
1270,2015-02-01,2347,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,2063.18
1271,2015-02-01,3060,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,6.550684931506848,2.0,3851.24
1272,2015-02-01,5096,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,28,7.553424657534246,1.0,3056.41
1273,2015-02-01,14784,M,True,False,0,Assalariado,Secundário,Casado,Governamental,56,2.8794520547945206,2.0,5132.72
1274,2015-02-01,8986,F,True,True,1,Assalariado,Secundário,Separado,Casa,32,1.7753424657534247,2.0,798.94
1275,2015-02-01,2402,F,False,False,0,Empresário,Secundário,Casado,Casa,65,16.621917808219177,2.0,5616.79
1276,2015-02-01,11722,F,False,True,2,Assalariado,Secundário,Casado,Casa,34,4.158904109589041,4.0,8968.37
1277,2015-02-01,9106,F,False,True,0,Assalariado,Secundário,Casado,Casa,56,1.1150684931506851,2.0,2362.17
1278,2015-02-01,14659,M,False,True,2,Empresário,Secundário,Casado,Casa,43,1.5506849315068494,4.0,3644.27
1279,2015-02-01,654,F,False,True,0,Pensionista,Superior incompleto,Casado,Casa,60,,2.0,2220.08
1280,2015-02-01,12232,F,True,True,0,Assalariado,Secundário,Solteiro,Com os pais,32,0.7808219178082192,1.0,2201.26
1281,2015-02-01,12343,F,False,False,2,Assalariado,Superior completo,União,Casa,40,9.953424657534246,4.0,5253.32
1282,2015-02-01,480,M,True,True,0,Assalariado,Secundário,Casado,Casa,60,4.441095890410959,2.0,5695.69
1283,2015-02-01,16351,F,False,True,0,Empresário,Secundário,Casado,Casa,43,15.972602739726028,2.0,10521.89
1284,2015-02-01,13802,M,False,False,0,Assalariado,Superior completo,Casado,Com os pais,36,6.6219178082191785,2.0,9367.17
1285,2015-02-01,10592,F,False,True,0,Assalariado,Secundário,Separado,Casa,43,6.594520547945206,1.0,5616.1
1286,2015-02-01,12445,F,False,False,0,Assalariado,Superior completo,Casado,Com os pais,55,5.035616438356166,2.0,1484.21
1287,2015-02-01,5401,F,False,False,0,Assalariado,Secundário,Separado,Casa,51,27.03013698630137,1.0,13949.98
1288,2015-02-01,2208,F,False,False,0,Assalariado,Secundário,Casado,Casa,29,4.090410958904109,2.0,316.7
1289,2015-02-01,10194,F,False,True,0,Assalariado,Secundário,Casado,Casa,61,1.547945205479452,2.0,2751.61
1290,2015-02-01,3437,F,False,True,0,Empresário,Secundário,Casado,Casa,46,9.772602739726027,2.0,5468.14
1291,2015-02-01,11489,M,True,False,1,Empresário,Secundário,Casado,Estúdio,45,18.523287671232875,3.0,6786.78
1292,2015-02-01,5494,F,True,True,1,Empresário,Pós graduação,Casado,Casa,33,2.682191780821918,3.0,3024.38
1293,2015-02-01,1173,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,4.252054794520548,2.0,2571.83
1294,2015-02-01,9892,F,True,True,1,Assalariado,Secundário,Solteiro,Casa,29,1.0986301369863014,2.0,1293.11
1295,2015-02-01,10671,M,True,True,1,Assalariado,Superior completo,Separado,Casa,44,6.934246575342466,2.0,22190.14
1296,2015-02-01,9116,F,False,False,0,Assalariado,Secundário,Casado,Casa,40,13.873972602739727,2.0,2490.66
1297,2015-02-01,2931,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,2543.86
1298,2015-02-01,6868,M,False,True,0,Pensionista,Primário,Casado,Casa,64,,2.0,12695.32
1299,2015-02-01,3175,F,False,False,1,Assalariado,Superior completo,Casado,Casa,27,1.556164383561644,3.0,910.38
1300,2015-02-01,369,M,True,False,0,Empresário,Secundário,Separado,Com os pais,28,1.523287671232877,1.0,2980.24
1301,2015-02-01,10594,F,False,True,0,Assalariado,Secundário,Separado,Casa,43,6.594520547945206,1.0,2571.0
1302,2015-02-01,12505,M,True,False,0,Assalariado,Primário,Casado,Comunitário,36,1.1945205479452057,2.0,2493.75
1303,2015-02-01,6428,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,56,,1.0,1880.42
1304,2015-02-01,15660,F,False,True,2,Assalariado,Secundário,Casado,Casa,35,12.161643835616438,4.0,3845.43
1305,2015-02-01,1847,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,1.2547945205479452,3.0,1059.31
1306,2015-02-01,11726,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,50,26.528767123287672,1.0,3391.99
1307,2015-02-01,4392,F,False,False,0,Assalariado,Secundário,Casado,Casa,44,10.684931506849317,2.0,6677.61
1308,2015-02-01,4064,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,3395.21
1309,2015-02-01,7490,F,False,True,1,Servidor público,Secundário,União,Casa,43,24.0,3.0,12963.68
1310,2015-02-01,3814,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,0.6,2.0,1113.69
1311,2015-02-01,12700,F,False,True,1,Assalariado,Secundário,Casado,Casa,40,13.372602739726029,3.0,3829.56
1312,2015-02-01,839,F,False,True,1,Assalariado,Secundário,Casado,Casa,55,22.008219178082193,3.0,4843.13
1313,2015-02-01,15588,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,8660.49
1314,2015-02-01,1380,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,1144.19
1315,2015-02-01,6910,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,1374.17
1316,2015-02-01,864,M,True,True,1,Assalariado,Secundário,Casado,Casa,37,3.0876712328767124,3.0,6381.93
1317,2015-02-01,6199,M,False,False,0,Assalariado,Superior completo,Casado,Casa,41,2.912328767123288,2.0,6164.15
1318,2015-02-01,11843,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,8.246575342465754,2.0,2555.6
1319,2015-02-01,1288,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1186.97
1320,2015-02-01,7843,F,False,True,0,Empresário,Secundário,Separado,Casa,54,1.9726027397260275,1.0,2012.92
1321,2015-02-01,2785,M,False,True,0,Assalariado,Secundário,União,Casa,33,8.065753424657535,2.0,19878.52
1322,2015-02-01,9566,F,False,False,0,Assalariado,Secundário,Casado,Casa,54,12.772602739726029,2.0,2274.93
1323,2015-02-01,11306,M,True,False,0,Empresário,Secundário,Casado,Casa,56,7.520547945205481,2.0,4017.82
1324,2015-02-01,15469,F,True,False,0,Assalariado,Superior completo,Solteiro,Casa,52,0.9561643835616438,1.0,2146.21
1325,2015-02-01,9726,M,False,True,1,Empresário,Secundário,Casado,Casa,31,3.0136986301369864,3.0,9678.21
1326,2015-02-01,12752,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,6.619178082191781,2.0,3612.46
1327,2015-02-01,2752,F,True,True,1,Assalariado,Superior completo,Casado,Casa,33,1.9753424657534249,3.0,2705.17
1328,2015-02-01,10753,F,False,False,0,Empresário,Superior completo,Solteiro,Casa,24,0.4328767123287671,1.0,3778.92
1329,2015-02-01,15103,F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.367123287671233,3.0,5780.34
1330,2015-02-01,7654,M,True,False,1,Assalariado,Secundário,Casado,Casa,42,5.5178082191780815,3.0,8182.05
1331,2015-02-01,11591,F,False,True,2,Assalariado,Secundário,Separado,Aluguel,34,1.9890410958904108,3.0,3116.56
1332,2015-02-01,5872,F,False,True,0,Empresário,Secundário,Casado,Casa,43,3.8054794520547945,2.0,1224.86
1333,2015-02-01,15846,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,1788.1
1334,2015-02-01,1022,M,True,True,1,Assalariado,Secundário,Casado,Casa,36,3.8383561643835615,3.0,2584.0
1335,2015-02-01,3439,M,True,True,1,Assalariado,Superior completo,Casado,Casa,36,13.446575342465751,3.0,10712.52
1336,2015-02-01,8283,F,False,True,1,Empresário,Superior completo,Casado,Casa,37,7.306849315068492,3.0,4182.69
1337,2015-02-01,10824,F,False,False,2,Assalariado,Secundário,Casado,Casa,39,19.364383561643837,4.0,8849.5
1338,2015-02-01,3846,F,True,True,2,Servidor público,Secundário,Casado,Casa,39,16.695890410958906,4.0,5480.45
