,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2020-09-30,10784.4912109375,359.9378662109375,1.00136399269104,10784.4912109375,359.9378662109375,1.00136399269104,10847.2568359375,361.17877197265625,1.0015759468078613,10669.3212890625,353.32794189453125,1.0002249479293823,10843.87109375,360.03851318359375,1.0008189678192139,44171073700,11818610610,36326500299
2020-10-01,10619.4521484375,353.2059020996094,1.0006990432739258,10619.4521484375,353.2059020996094,1.0006990432739258,10933.6240234375,369.264404296875,1.003311038017273,10472.3564453125,346.47705078125,0.9997410178184509,10795.2548828125,360.30914306640625,1.001505970954895,40023134100,14679481911,44191606929
2020-10-02,10575.974609375,346.2389221191406,1.0010490417480469,10575.974609375,346.2389221191406,1.0010490417480469,10657.837890625,354.11541748046875,1.0027209520339966,10416.689453125,336.4671630859375,1.0003859996795654,10619.8212890625,352.9496765136719,1.0006810426712036,48661453918,14215390463,43341045659
2020-10-03,10549.3291015625,346.5220947265625,1.0011080503463745,10549.3291015625,346.5220947265625,1.0011080503463745,10598.9404296875,351.3077087402344,1.001528024673462,10511.1298828125,344.66656494140625,1.0008820295333862,10575.1005859375,346.2186279296875,1.001054048538208,44660271563,10060167889,29434211991
2020-10-04,10669.5830078125,352.5790100097656,1.001358985900879,10669.5830078125,352.5790100097656,1.001358985900879,10686.0,354.0457458496094,1.0016859769821167,10534.3916015625,345.1310119628906,1.001114010810852,10550.4404296875,346.60223388671875,1.001114010810852,71251776995,10696959020,30365398041
2020-10-05,10793.33984375,353.956787109375,1.0008660554885864,10793.33984375,353.956787109375,1.0008660554885864,10793.5078125,355.2140808105469,1.001878023147583,10634.6005859375,349.6799011230469,1.0004860162734985,10676.529296875,352.73681640625,1.0013600587844849,47537578009,11809507622,33618477224
2020-10-06,10604.40625,340.81585693359375,1.0004479885101318,10604.40625,340.81585693359375,1.0004479885101318,10797.578125,354.989013671875,1.0009230375289917,10528.890625,338.0032958984375,1.0004149675369263,10796.306640625,353.95648193359375,1.0008779764175415,42623695307,12830796112,43474684779
2020-10-07,10668.96875,341.80865478515625,1.0007070302963257,10668.96875,341.80865478515625,1.0007070302963257,10680.5078125,342.4508361816406,1.0008569955825806,10562.5068359375,334.5455627441406,1.0000180006027222,10603.35546875,340.9430847167969,1.0004370212554932,37799458436,11929918060,34832780084
2020-10-08,10915.685546875,350.7661437988281,1.0012520551681519,10915.685546875,350.7661437988281,1.0012520551681519,10945.7373046875,352.21148681640625,1.0014289617538452,10562.6064453125,335.6474914550781,1.0004479885101318,10669.37109375,342.0446472167969,1.000709056854248,63314794397,13461017711,40437506638
2020-10-09,11064.4580078125,365.5904846191406,1.0011800527572632,11064.4580078125,365.5904846191406,1.0011800527572632,11102.671875,368.3103332519531,1.001492977142334,10846.8505859375,348.2058410644531,1.0009289979934692,10927.9130859375,351.1128845214844,1.0012069940567017,22799117613,13043501763,40570731731
2020-10-10,11296.361328125,370.96759033203125,1.0008840560913086,11296.361328125,370.96759033203125,1.0008840560913086,11442.2109375,378.26715087890625,1.0013560056686401,11056.9404296875,365.3540344238281,1.0007740259170532,11059.142578125,365.4024658203125,1.0011470317840576,22877978588,13618484324,41298643279
2020-10-11,11384.181640625,375.1420593261719,1.0007339715957642,11384.181640625,375.1420593261719,1.0007339715957642,11428.8134765625,377.2467956542969,1.0012609958648682,11288.6279296875,369.8280334472656,1.0005110502243042,11296.08203125,370.9284362792969,1.0009310245513916,19968627060,12584512533,36190854082
2020-10-12,11555.36328125,387.73126220703125,1.0013020038604736,11555.36328125,387.73126220703125,1.0013020038604736,11698.4677734375,395.1221618652344,1.001315951347351,11240.6865234375,366.642333984375,1.0005979537963867,11392.6357421875,374.7987365722656,1.0007840394973755,26163972642,15867455424,45422749776
2020-10-13,11425.8994140625,381.1907653808594,1.0011110305786133,11425.8994140625,381.1907653808594,1.0011110305786133,11548.984375,387.37567138671875,1.0013580322265625,11321.224609375,375.58245849609375,1.0008410215377808,11548.7197265625,387.1429443359375,1.0012999773025513,24241420251,14226744838,41852256541
2020-10-14,11429.5068359375,379.4840393066406,1.0010069608688354,11429.5068359375,379.4840393066406,1.0010069608688354,11539.9775390625,387.2961730957031,1.0013240575790405,11307.8310546875,374.1750183105469,1.0007660388946533,11429.0478515625,381.9714660644531,1.0011030435562134,24103426719,13918846567,42676684541
2020-10-15,11495.349609375,377.44183349609375,1.0007959604263306,11495.349609375,377.44183349609375,1.0007959604263306,11569.9140625,381.2087707519531,1.0011579990386963,11303.603515625,371.3541259765625,1.0006860494613647,11426.6025390625,379.1922302246094,1.0009959936141968,24487233058,14964182545,40681227712
2020-10-16,11322.123046875,366.22900390625,1.0010470151901245,11322.123046875,366.22900390625,1.0010470151901245,11540.0615234375,380.0215148925781,1.0011130571365356,11223.0126953125,362.597412109375,1.0005669593811035,11502.828125,377.8684997558594,1.000849962234497,25635480772,14670784817,42355198410
2020-10-17,11358.1015625,368.8559265136719,1.0006970167160034,11358.1015625,368.8559265136719,1.0006970167160034,11386.26171875,369.76812744140625,1.0012710094451904,11285.345703125,364.489013671875,1.0006059408187866,11322.123046875,366.0157165527344,1.000920057296753,19130430174,10951115359,31063236700
2020-10-18,11483.359375,378.21368408203125,1.0007840394973755,11483.359375,378.21368408203125,1.0007840394973755,11483.359375,378.59765625,1.0009440183639526,11347.578125,368.129150390625,1.0006029605865479,11355.982421875,368.7275390625,1.0007150173187256,18283314340,11047103109,29893695719
2020-10-19,11742.037109375,379.93560791015625,1.0008529424667358,11742.037109375,379.93560791015625,1.0008529424667358,11799.0927734375,383.3176574707031,1.0010679960250854,11408.2900390625,373.7022705078125,1.0003759860992432,11495.0380859375,378.4696350097656,1.0007740259170532,23860769928,12811242092,35567986142
2020-10-20,11916.3349609375,369.13690185546875,1.000985026359558,11916.3349609375,369.13690185546875,1.000985026359558,11999.91796875,380.7610168457031,1.0011210441589355,11681.48046875,367.60107421875,1.0004609823226929,11745.974609375,379.7196960449219,1.0007840394973755,30915821592,13741586582,43872844120
2020-10-21,12823.689453125,392.1899719238281,1.0018340349197388,12823.689453125,392.1899719238281,1.0018340349197388,13184.56640625,400.62725830078125,1.002153992652893,11900.9287109375,368.72796630859375,1.000741958618164,11913.0771484375,369.0594177246094,1.000978946685791,43414712626,20241324322,60904084735
2020-10-22,12965.8916015625,413.7729797363281,1.0010910034179688,12965.8916015625,413.7729797363281,1.0010910034179688,13161.59375,420.14166259765625,1.0020029544830322,12717.09375,391.27630615234375,1.0008269548416138,12801.6357421875,391.4886169433594,1.0019229650497437,34729759598,15772846485,51457694149
2020-10-23,12931.5390625,409.7666931152344,1.0006569623947144,12931.5390625,409.7666931152344,1.0006569623947144,13015.9619140625,418.9599304199219,1.0012849569320679,12752.6474609375,403.08203125,1.0004680156707764,12971.548828125,414.05133056640625,1.0010689496994019,28974975003,14256222052,45364336403
2020-10-24,13108.0625,412.4576110839844,1.0009089708328247,13108.0625,412.4576110839844,1.0009089708328247,13145.06640625,416.59967041015625,1.0013129711151123,12885.7470703125,407.8517150878906,1.0006309747695923,12931.57421875,409.7672424316406,1.0006569623947144,24542317940,12201739194,38024192721
2020-10-25,13031.173828125,406.2177734375,1.0007209777832031,13031.173828125,406.2177734375,1.0007209777832031,13329.18359375,417.1592102050781,1.0012869834899902,12910.0615234375,405.35064697265625,1.0006990432739258,13108.0634765625,412.4576416015625,1.0009089708328247,24406920575,10890207469,37992408340
2020-10-26,13075.248046875,393.8883056640625,1.00095796585083,13075.248046875,393.8883056640625,1.00095796585083,13225.2978515625,411.2798767089844,1.0011650323867798,12822.3828125,383.78289794921875,1.0004969835281372,13031.201171875,406.2179870605469,1.0007209777832031,29461458313,15155684229,53856600950
2020-10-27,13654.21875,403.9970397949219,1.0002230405807495,13654.21875,403.9970397949219,1.0002230405807495,13759.6689453125,409.7728576660156,1.0009770393371582,13060.837890625,390.60845947265625,1.0001829862594604,13075.2421875,393.88818359375,1.00095796585083,33749878156,13940434102,50594554703
2020-10-28,13271.28515625,388.6507568359375,1.0003399848937988,13271.28515625,388.6507568359375,1.0003399848937988,13837.6953125,408.9647521972656,1.0005500316619873,12932.2509765625,381.1463317871094,1.0000590085983276,13654.21484375,403.9971008300781,1.0002230405807495,35867318895,15276441134,54295663450
2020-10-29,13437.8828125,386.7301025390625,1.0003490447998047,13437.8828125,386.7301025390625,1.0003490447998047,13612.0478515625,393.2276916503906,1.0006920099258423,12980.0595703125,381.28875732421875,1.000033974647522,13271.298828125,388.65106201171875,1.0003399848937988,56499499598,12920477749,45899362605
2020-10-30,13546.5224609375,382.8199768066406,1.0009039640426636,13546.5224609375,382.8199768066406,1.0009039640426636,13651.5166015625,391.4647216796875,1.0010910034179688,13136.1982421875,375.0924072265625,1.0001599788665771,13437.8740234375,386.7302551269531,1.0003490447998047,30581485201,13688056970,48310061722
2020-10-31,13780.9951171875,386.59033203125,1.0002000331878662,13780.9951171875,386.59033203125,1.0002000331878662,14028.2138671875,393.0101318359375,1.0009210109710693,13457.5302734375,381.2952575683594,1.0001260042190552,13546.5322265625,382.8200378417969,1.0009039640426636,30306464719,11276963426,42514424089
2020-11-01,13737.109375,396.3581848144531,1.000378966331482,13737.109375,396.3581848144531,1.000378966331482,13862.033203125,397.1161193847656,1.000538945198059,13628.3779296875,385.16552734375,1.0001200437545776,13780.9951171875,386.59033203125,1.0002000331878662,24453857900,10475146018,34361640768
2020-11-02,13550.4892578125,383.15673828125,1.0005229711532593,13550.4892578125,383.15673828125,1.0005229711532593,13808.3232421875,403.2407531738281,1.0006519556045532,13243.16015625,381.01763916015625,1.0000940561294556,13737.0322265625,396.3559875488281,1.000378966331482,30771455468,13997574252,47077503200
2020-11-03,13950.30078125,387.6021728515625,1.0005520582199097,13950.30078125,387.6021728515625,1.0005520582199097,13984.9814453125,389.515380859375,1.0007719993591309,13325.44140625,371.312744140625,0.9999290108680725,13550.451171875,383.1560363769531,1.0005229711532593,29869951617,12588494762,45019168827
2020-11-04,14133.70703125,402.1419982910156,1.0010789632797241,14133.70703125,402.1419982910156,1.0010789632797241,14218.7666015625,407.6656494140625,1.001127004623413,13580.4716796875,377.8276062011719,1.0000460147857666,13950.48828125,387.60321044921875,1.0005520582199097,35116364962,15126077675,51351488942
2020-11-05,15579.8486328125,414.0673522949219,1.0004199743270874,15579.8486328125,414.0673522949219,1.0004199743270874,15706.404296875,417.52593994140625,1.0011190176010132,14102.0888671875,397.2458190917969,1.0003759860992432,14133.7333984375,402.1429443359375,1.0010789632797241,40856321439,15440711038,50361326125
2020-11-06,15565.880859375,454.71929931640625,1.0002959966659546,15565.880859375,454.71929931640625,1.0002959966659546,15903.4375,456.20062255859375,1.0008050203323364,15226.83984375,412.9822998046875,0.9996140003204346,15579.7294921875,414.06671142578125,1.0004199743270874,39837841971,16738305610,52898738178
2020-11-07,14833.75390625,435.713134765625,1.0015759468078613,14833.75390625,435.713134765625,1.0015759468078613,15737.095703125,465.67547607421875,1.0018470287322998,14423.203125,428.45635986328125,1.000108003616333,15565.880859375,454.7225646972656,1.0002959966659546,35024953706,18873289788,56226369647
2020-11-08,15479.5673828125,453.5547790527344,1.000846028327942,15479.5673828125,453.5547790527344,1.000846028327942,15637.3203125,457.78045654296875,1.0017770528793335,14744.1103515625,433.1537780761719,1.0004539489746094,14833.75390625,435.71881103515625,1.0015759468078613,26632075029,11292383601,36518314883
2020-11-09,15332.3154296875,444.1630554199219,1.0006530284881592,15332.3154296875,444.1630554199219,1.0006530284881592,15785.13671875,457.349609375,1.0013970136642456,14865.529296875,435.16387939453125,1.0005040168762207,15479.595703125,453.57415771484375,1.000846028327942,34149115566,13704320630,46110330836
2020-11-10,15290.90234375,449.67962646484375,1.001127004623413,15290.90234375,449.67962646484375,1.001127004623413,15450.3291015625,453.75836181640625,1.0012919902801514,15124.9599609375,439.6001281738281,1.000357985496521,15332.3505859375,444.1663818359375,1.0006530284881592,25574938143,12090381666,38577912936
2020-11-11,15701.33984375,462.9605407714844,1.000985026359558,15701.33984375,462.9605407714844,1.000985026359558,15916.2607421875,473.578857421875,1.0014539957046509,15290.0068359375,449.5249328613281,1.0007970333099365,15290.9091796875,449.6796569824219,1.001127004623413,29772374934,14075403511,42668662479
2020-11-12,16276.34375,461.0052795410156,1.0005090236663818,16276.34375,461.0052795410156,1.0005090236663818,16305.00390625,467.6778259277344,1.0014359951019287,15534.771484375,452.0724182128906,1.0004210472106934,15701.298828125,462.95953369140625,1.000985026359558,34175758344,12877327234,43616955783
2020-11-13,16317.80859375,474.6264343261719,1.00034499168396,16317.80859375,474.6264343261719,1.00034499168396,16463.177734375,475.2172546386719,1.0010700225830078,15992.15234375,457.2982482910156,1.000188946723938,16276.4404296875,461.0054931640625,1.0005090236663818,31599492172,13191505725,43464032776
2020-11-14,16068.138671875,460.14984130859375,1.0002880096435547,16068.138671875,460.14984130859375,1.0002880096435547,16317.80859375,475.16143798828125,1.0005650520324707,15749.193359375,452.986083984375,0.999305009841919,16317.80859375,474.6264343261719,1.00034499168396,27481710135,10312037942,37625148237
2020-11-15,15955.587890625,447.55908203125,1.000646948814392,15955.587890625,447.55908203125,1.000646948814392,16123.1103515625,460.99407958984375,1.000810980796814,15793.5341796875,440.25433349609375,0.9999939799308777,16068.1396484375,460.14990234375,1.0002880096435547,23653867583,10308617165,34845215193
2020-11-16,16716.111328125,459.9403076171875,1.0004119873046875,16716.111328125,459.9403076171875,1.0004119873046875,16816.181640625,463.8310241699219,1.0009210109710693,15880.7060546875,445.5016174316406,1.0002089738845825,15955.5771484375,447.5589904785156,1.000646948814392,31526766675,11441239444,43959721427
2020-11-17,17645.40625,480.3600769042969,1.0008399486541748,17645.40625,480.3600769042969,1.0008399486541748,17782.919921875,482.2322082519531,1.0008670091629028,16564.544921875,460.776611328125,0.9998329877853394,16685.69140625,464.4066467285156,1.0004429817199707,39006849170,14593057877,55094987084
2020-11-18,17804.005859375,479.48406982421875,1.0003989934921265,17804.005859375,479.48406982421875,1.0003989934921265,18393.94921875,491.9999084472656,1.0013409852981567,17352.90625,465.8309631347656,1.0000089406967163,17645.19140625,480.3468322753906,1.0008399486541748,49064800278,17880199224,68784549701
2020-11-19,17817.08984375,471.63043212890625,1.0007810592651367,17817.08984375,471.63043212890625,1.0007810592651367,18119.546875,480.1217346191406,1.0008280277252197,17382.5546875,465.7042541503906,0.9998670220375061,17803.861328125,479.48101806640625,1.0003989934921265,36985055355,12473929218,53334422091
2020-11-20,18621.314453125,509.74456787109375,1.000427007675171,18621.314453125,509.74456787109375,1.000427007675171,18773.2265625,513.6103515625,1.0008620023727417,17765.794921875,471.6314697265625,1.0002119541168213,17817.083984375,471.6314697265625,1.0007810592651367,36992873940,18629943296,58285960281
2020-11-21,18642.232421875,549.4866333007812,0.9988740086555481,18642.232421875,549.4866333007812,0.9988740086555481,18936.62109375,550.2274169921875,1.0004990100860596,18444.359375,504.2377624511719,0.9986389875411987,18621.31640625,509.7445983886719,1.000427007675171,39650210707,20757099184,77062206041
2020-11-22,18370.001953125,558.068115234375,0.9992030262947083,18370.001953125,558.068115234375,0.9992030262947083,18688.96875,579.3724975585938,1.0004589557647705,17671.384765625,514.5172119140625,0.9980210065841675,18642.232421875,549.4866333007812,0.9988740086555481,41280434226,21967049601,80187383235
2020-11-23,18364.12109375,608.4540405273438,1.0000920295715332,18364.12109375,608.4540405273438,1.0000920295715332,18711.42578125,609.9876098632812,1.0006790161132812,18000.796875,551.2652587890625,0.9990580081939697,18370.017578125,558.0595092773438,0.9992030262947083,42741112308,27272302872,85808045491
2020-11-24,19107.46484375,603.8977661132812,0.9998080134391785,19107.46484375,603.8977661132812,0.9998080134391785,19348.271484375,621.1734008789062,1.0010830163955688,18128.65625,593.8351440429688,0.9988340139389038,18365.015625,608.5227661132812,1.000156044960022,51469565009,23281758100,99911012514
2020-11-25,18732.12109375,570.6866455078125,1.00005304813385,18732.12109375,570.6866455078125,1.00005304813385,19390.96484375,605.0941772460938,1.001168966293335,18581.146484375,559.67138671875,0.999455988407135,19104.41015625,603.9020385742188,0.9998049736022949,43710357371,20088492893,86889311262
2020-11-26,17150.623046875,518.8011474609375,1.0020350217819214,17150.623046875,518.8011474609375,1.0020350217819214,18866.28515625,575.6414794921875,1.0024080276489258,16351.03515625,485.497314453125,0.9996240139007568,18729.83984375,570.514892578125,1.000020980834961,61396835737,31104004592,114616849233
2020-11-27,17108.40234375,517.4937133789062,1.0011999607086182,17108.40234375,517.4937133789062,1.0011999607086182,17445.0234375,530.7771606445312,1.0021120309829712,16526.423828125,497.24261474609375,1.0006639957427979,17153.9140625,519.1080932617188,1.0019550323486328,38886494645,16831105703,71012323469
2020-11-28,17717.4140625,538.2297973632812,1.001001000404358,17717.4140625,538.2297973632812,1.001001000404358,17853.939453125,548.0448608398438,1.0015829801559448,16910.65234375,508.1253662109375,1.000898003578186,17112.93359375,517.5973510742188,1.0011810064315796,32601040734,14770243833,59622219575
2020-11-29,18177.484375,575.758056640625,1.0008900165557861,18177.484375,575.758056640625,1.0008900165557861,18283.62890625,576.6024169921875,1.001338005065918,17559.1171875,531.987548828125,1.0005990266799927,17719.634765625,538.2645874023438,1.0009809732437134,31133957704,15017517758,56283936388
2020-11-30,19625.8359375,614.842529296875,1.0003770589828491,19625.8359375,614.842529296875,1.0003770589828491,19749.263671875,615.2405395507812,1.0011670589447021,18178.322265625,571.5377807617188,0.9999799728393555,18178.322265625,575.757080078125,1.0009280443191528,47728480399,20276867833,78422057481
2020-12-01,18802.998046875,587.3241577148438,1.0013229846954346,18802.998046875,587.3241577148438,1.0013229846954346,19845.974609375,635.1605834960938,1.0018279552459717,18321.921875,571.7539672851562,0.9997439980506897,19633.76953125,615.0703125,1.0003689527511597,49633658712,27178964465,91231924619
2020-12-02,19201.091796875,598.3523559570312,1.0006710290908813,19201.091796875,598.3523559570312,1.0006710290908813,19308.330078125,604.0224609375,1.0015339851379395,18347.71875,578.7410278320312,1.0002440214157104,18801.744140625,587.2615966796875,1.0013350248336792,37387697139,16883292129,65320503081
2020-12-03,19445.3984375,616.708740234375,1.0008399486541748,19445.3984375,616.708740234375,1.0008399486541748,19566.19140625,622.4526977539062,1.0012010335922241,18925.78515625,588.3463745117188,1.0003900527954102,19205.92578125,598.459228515625,1.0005340576171875,31930317405,16146190946,53438971741
2020-12-04,18699.765625,569.3541870117188,1.000236988067627,18699.765625,569.3541870117188,1.000236988067627,19511.404296875,618.983154296875,1.0012129545211792,18697.193359375,569.2835083007812,0.9999269843101501,19446.966796875,616.7227783203125,1.0008289813995361,33872388058,16337589997,57391362137
2020-12-05,19154.23046875,596.595458984375,1.0005450248718262,19154.23046875,596.595458984375,1.0005450248718262,19160.44921875,596.595458984375,1.0007920265197754,18590.193359375,563.1066284179688,0.9999819993972778,18698.384765625,569.34765625,1.0002059936523438,27242455064,13498010566,46459783524
2020-12-06,19345.12109375,601.9089965820312,1.001202940940857,19345.12109375,601.9089965820312,1.001202940940857,19390.5,606.7919311523438,1.001291036605835,18897.89453125,584.4117431640625,1.000309944152832,19154.1796875,596.5686645507812,1.0005749464035034,25293775714,11290893016,41702527218
2020-12-07,19191.630859375,591.8433837890625,1.0005710124969482,19191.630859375,591.8433837890625,1.0005710124969482,19411.828125,602.9179077148438,1.001263976097107,18931.142578125,585.4286499023438,1.000241994857788,19343.12890625,601.797119140625,1.0011910200119019,26896357742,10720480962,41553114205
2020-12-08,18321.14453125,554.8277587890625,0.999705970287323,18321.14453125,554.8277587890625,0.999705970287323,19283.478515625,594.7515869140625,1.0006389617919922,18269.9453125,552.46923828125,0.999504029750824,19191.529296875,591.9008178710938,1.0005179643630981,31692288756,14398919320,51018510966
2020-12-09,18553.916015625,573.4791259765625,1.000383973121643,18553.916015625,573.4791259765625,1.000383973121643,18626.29296875,577.2883911132812,1.0012810230255127,17935.546875,532.9984130859375,0.9995790123939514,18320.884765625,554.7929077148438,0.9997410178184509,34420373071,15855915840,58645762362
2020-12-10,18264.9921875,559.6785278320312,1.0002529621124268,18264.9921875,559.6785278320312,1.0002529621124268,18553.298828125,574.6001586914062,1.000717043876648,17957.064453125,549.7840576171875,0.9997169971466064,18553.298828125,573.5040283203125,1.0003750324249268,25547132265,11672582040,42906892986
2020-12-11,18058.904296875,545.79736328125,1.000458002090454,18058.904296875,545.79736328125,1.000458002090454,18268.453125,560.376708984375,1.000519037246704,17619.533203125,537.8116455078125,0.9996849894523621,18263.9296875,559.67919921875,1.0002470016479492,27919640985,11098819124,46855379778
2020-12-12,18803.65625,568.5673217773438,1.0004639625549316,18803.65625,568.5673217773438,1.0004639625549316,18919.55078125,573.3394165039062,1.000933051109314,18046.041015625,545.24560546875,1.0003509521484375,18051.3203125,545.5785522460938,1.0004609823226929,21752580802,8534557897,37175152958
2020-12-13,19142.3828125,589.6632080078125,0.9999520182609558,19142.3828125,589.6632080078125,0.9999520182609558,19381.53515625,593.78125,1.0006510019302368,18734.33203125,564.5659790039062,0.9998390078544617,18806.765625,568.60986328125,1.0004500150680542,25450468637,9070377862,39919658599
2020-12-14,19246.64453125,586.0111694335938,0.9999319911003113,19246.64453125,586.0111694335938,0.9999319911003113,19305.099609375,590.4929809570312,1.0004140138626099,19012.708984375,577.118408203125,0.9996489882469177,19144.4921875,589.782470703125,0.9999420046806335,22473997681,8125837102,34855969067
2020-12-15,19417.076171875,589.3555908203125,1.0009169578552246,19417.076171875,589.3555908203125,1.0009169578552246,19525.0078125,596.2477416992188,1.0011320114135742,19079.841796875,580.6287841796875,0.9998760223388672,19246.919921875,586.0217895507812,0.9999319911003113,26741982541,9326645840,41060539775
2020-12-16,21310.59765625,636.1818237304688,0.9999790191650391,21310.59765625,636.1818237304688,0.9999790191650391,21458.908203125,636.6403198242188,1.0021779537200928,19298.31640625,582.0391235351562,0.9976850152015686,19418.818359375,589.378662109375,1.0009180307388306,44409011479,15817248373,65892006749
2020-12-17,22805.162109375,642.8689575195312,0.9998379945755005,22805.162109375,642.8689575195312,0.9998379945755005,23642.66015625,673.834228515625,1.0005090236663818,21234.67578125,628.7493896484375,0.9977179765701294,21308.3515625,636.1541748046875,1.0000009536743164,71378606374,25479532147,107057692974
2020-12-18,23137.9609375,654.8119506835938,1.0008679628372192,23137.9609375,654.8119506835938,1.0008679628372192,23238.6015625,662.6990966796875,1.000938057899475,22399.8125,632.3560791015625,0.9995589852333069,22806.796875,642.9169921875,0.9998440146446228,40387896275,15756303983,68567341447
2020-12-19,23869.83203125,659.2979125976562,1.0004990100860596,23869.83203125,659.2979125976562,1.0004990100860596,24085.85546875,668.7695922851562,1.0012309551239014,22826.47265625,646.6162109375,1.000440001487732,23132.865234375,654.6242065429688,1.0008729696273804,38487546580,12830893778,59773866553
2020-12-20,23477.294921875,638.2908325195312,0.9996430277824402,23477.294921875,638.2908325195312,0.9996430277824402,24209.66015625,659.9237060546875,1.0005110502243042,23147.7109375,625.0144653320312,0.9995139837265015,23861.765625,659.18505859375,1.0004600286483765,37844228422,13375855442,62633975828
2020-12-21,22803.08203125,609.81787109375,0.9998270273208618,22803.08203125,609.81787109375,0.9998270273208618,24059.982421875,646.8465576171875,1.0001980066299438,22159.3671875,600.8360595703125,0.9982879757881165,23474.455078125,638.315185546875,0.9996680021286011,45852713981,14419493621,70204823309
2020-12-22,23783.029296875,634.8541870117188,0.9996410012245178,23783.029296875,634.8541870117188,0.9996410012245178,23789.90234375,635.0765991210938,1.0003390312194824,22430.60546875,589.552001953125,0.9988570213317871,22794.0390625,609.4205322265625,0.9999279975891113,44171632681,14745890080,72277839948
2020-12-23,23241.345703125,583.714599609375,0.999426007270813,23241.345703125,583.714599609375,0.999426007270813,24024.490234375,637.122802734375,1.0002260208129883,22802.646484375,560.3642578125,0.9990739822387695,23781.974609375,634.8245849609375,0.9996870160102844,51146161904,15261413038,85019037325
2020-12-24,23735.94921875,611.607177734375,0.9999309778213501,23735.94921875,611.607177734375,0.9999309778213501,23768.337890625,613.815185546875,1.0000100135803223,22777.59765625,568.5963745117188,0.9978929758071899,23240.203125,584.1356201171875,0.9993990063667297,41080759713,14317413703,70696999694
2020-12-25,24664.791015625,626.4107055664062,1.000167965888977,24664.791015625,626.4107055664062,1.000167965888977,24710.1015625,633.0614013671875,1.000277042388916,23463.673828125,605.4244384765625,0.9991999864578247,23733.5703125,611.5545654296875,0.999908983707428,42068395846,13520927700,69379207764
2020-12-26,26437.037109375,635.8358154296875,0.9984809756278992,26437.037109375,635.8358154296875,0.9984809756278992,26718.0703125,650.721435546875,1.0002110004425049,24522.689453125,617.402099609375,0.9983180165290833,24677.015625,626.498046875,1.0002110004425049,48332647295,14761125202,70249332948
2020-12-27,26272.294921875,682.642333984375,0.9988539814949036,26272.294921875,682.642333984375,0.9988539814949036,28288.83984375,711.3935546875,0.999144971370697,25922.76953125,628.3349609375,0.9964889883995056,26439.373046875,635.8871459960938,0.998462975025177,66479895605,26093552821,95264858228
2020-12-28,27084.80859375,730.3973388671875,0.9986029863357544,27084.80859375,730.3973388671875,0.9986029863357544,27389.111328125,745.8777465820312,0.9992390275001526,26207.640625,683.205810546875,0.9973239898681641,26280.822265625,683.205810546875,0.9988330006599426,49056742893,24222565862,76757036205
2020-12-29,27362.4375,731.5201416015625,0.9985899925231934,27362.4375,731.5201416015625,0.9985899925231934,27370.720703125,737.952880859375,0.9990540146827698,25987.298828125,692.1494140625,0.9983710050582886,27081.810546875,730.3587036132812,0.9986140131950378,45265946774,18710683199,76792619209
2020-12-30,28840.953125,751.6189575195312,1.0002750158309937,28840.953125,751.6189575195312,1.0002750158309937,28937.740234375,754.30322265625,1.0003999471664429,27360.08984375,720.9888916015625,0.9985859990119934,27360.08984375,731.4728393554688,0.9986349940299988,51287442704,17294574210,72666964921
2020-12-31,29001.720703125,737.8034057617188,1.0005979537963867,29001.720703125,737.8034057617188,1.0005979537963867,29244.876953125,754.2994384765625,1.0007519721984863,28201.9921875,726.5119018554688,0.9994620084762573,28841.57421875,751.6266479492188,1.0002909898757935,46754964848,13926846861,61468463255
2021-01-01,29374.15234375,730.3675537109375,1.0019160509109497,29374.15234375,730.3675537109375,1.0019160509109497,29600.626953125,749.2018432617188,1.0020519495010376,28803.5859375,719.792236328125,1.000607967376709,28994.009765625,737.7083740234375,1.000614047050476,40730301359,13652004358,60509986287
2021-01-02,32127.267578125,774.5349731445312,1.000599980354309,32127.267578125,774.5349731445312,1.000599980354309,33155.1171875,786.7984619140625,1.0019910335540771,29091.181640625,718.1094970703125,0.9995409846305847,29376.455078125,730.4026489257812,1.0018880367279053,67865420765,19740771179,87333964442
2021-01-03,32782.0234375,975.5076904296875,1.000514030456543,32782.0234375,975.5076904296875,1.000514030456543,34608.55859375,1006.5650024414062,1.0019019842147827,32052.31640625,771.5616455078125,0.9991689920425415,32129.408203125,774.5118408203125,1.000427007675171,78665235202,45200463368,120425679796
2021-01-04,31971.9140625,1040.2330322265625,1.0001280307769775,31971.9140625,1040.2330322265625,1.0001280307769775,33440.21875,1153.189208984375,1.0029939413070679,28722.755859375,912.3053588867188,0.9994300007820129,32810.94921875,977.058837890625,1.000499963760376,81163475344,56945985763,125906387011
2021-01-05,33992.4296875,1100.006103515625,1.002202033996582,33992.4296875,1100.006103515625,1.002202033996582,34437.58984375,1129.3714599609375,1.002832055091858,30221.1875,986.811279296875,0.9998440146446228,31977.041015625,1041.498779296875,1.0001740455627441,67547324782,41535932781,101918715244
2021-01-06,36824.36328125,1207.1121826171875,1.001528024673462,36824.36328125,1207.1121826171875,1.001528024673462,36879.69921875,1209.4285888671875,1.0028250217437744,33514.03515625,1064.2333984375,0.999567985534668,34013.61328125,1101.0050048828125,1.0022289752960205,75289433811,44699914188,116105139289
