ID_cliente,CodigoCompra,DiaCompra,ValorTotal
13327,544196,2021-02-17,202.9
13327,547805,2021-03-25,474.05
13327,555735,2021-06-07,450.40000000000003
13327,560432,2021-07-18,484.1
13327,563818,2021-08-19,382.3
13327,573773,2021-11-01,889.02
13328,542397,2021-01-27,1308.48
13329,537681,2020-12-08,304.2
13329,574964,2021-11-08,484.79999999999995
13330,542429,2021-01-28,335.82
13330,555829,2021-06-07,392.4
13330,566017,2021-09-08,412.71
13332,578812,2021-11-25,350.9
13334,543300,2021-02-07,1660.44
13334,555340,2021-06-02,1071.4
13334,567182,2021-09-18,804.98
13336,568069,2021-09-23,795.12
13338,558908,2021-07-05,487.02
13339,554124,2021-05-23,860.12
13340,560257,2021-07-17,810.09
13340,560258,2021-07-17,482.8
13340,564561,2021-08-26,957.24
13340,572671,2021-10-25,909.26
13340,572672,2021-10-25,597.6800000000001
13341,547568,2021-03-24,775.85
13343,556883,2021-06-15,353.43
13344,545719,2021-03-07,1656.15
13344,569243,2021-10-03,565.49
13344,569244,2021-10-03,322.08
13345,544934,2021-02-25,389.5
13347,569126,2021-09-30,341.36
13348,569920,2021-10-06,233.76
13349,579256,2021-11-29,247.32
13350,567631,2021-09-21,646.57
13350,578314,2021-11-23,332.55
13351,569487,2021-10-04,373.94
13352,570426,2021-10-10,397.97999999999996
13354,568898,2021-09-29,743.53
13355,562804,2021-08-09,674.7
13356,567504,2021-09-20,768.24
13357,547867,2021-03-27,609.95
13358,546737,2021-03-16,439.03
13359,570008,2021-10-07,439.56
13362,544970,2021-02-25,812.7
13362,549300,2021-04-08,768.83
13362,571629,2021-10-18,756.11
13362,579749,2021-11-30,753.1
13363,572969,2021-10-27,603.82
13363,578006,2021-11-22,388.68
13364,569003,2021-09-29,134.95999999999998
13365,552149,2021-05-06,700.6
13365,574678,2021-11-06,1524.77
13366,572071,2021-10-20,56.160000000000004
13368,540279,2021-01-06,35.400000000000006
13368,547888,2021-03-28,588.0
13369,537963,2020-12-09,308.28000000000003
13370,536856,2020-12-03,754.87
13372,566261,2021-09-11,378.64
13373,545998,2021-03-08,987.7
13373,558861,2021-07-04,1067.8799999999999
13373,570273,2021-10-10,1256.67
13375,566317,2021-09-12,778.65
13376,550617,2021-04-19,376.0
13376,553921,2021-05-20,394.0
13376,565197,2021-09-01,249.76
13379,561288,2021-07-26,136.29
13379,569231,2021-10-02,299.53
13379,575983,2021-11-13,136.74
13381,543832,2021-02-14,416.11
13381,553386,2021-05-16,655.24
13381,560145,2021-07-15,709.74
13381,563699,2021-08-18,680.24
13381,566292,2021-09-11,520.9
13381,575040,2021-11-08,657.08
13382,545588,2021-03-04,222.99
13384,556781,2021-06-14,1172.6
13384,562132,2021-08-03,583.24
13384,566582,2021-09-13,1024.08
13384,568458,2021-09-27,261.55
13384,568460,2021-09-27,90.0
13384,572737,2021-10-25,298.26
13384,575216,2021-11-09,722.2
13385,541123,2021-01-14,534.57
13388,561882,2021-07-31,621.3
13388,561883,2021-07-31,55.8
13389,550901,2021-04-21,257.89
13389,568218,2021-09-26,322.26
13389,579165,2021-11-28,217.81
13390,568215,2021-09-26,544.08
13391,553952,2021-05-20,59.8
13394,543054,2021-02-03,313.76
13394,546890,2021-03-17,320.42
13394,552372,2021-05-09,301.15000000000003
13394,559668,2021-07-11,301.26
13394,563369,2021-08-16,306.86
13394,567898,2021-09-22,302.74
13394,571310,2021-10-17,371.73
13394,581285,2021-12-08,302.1
13395,555872,2021-06-07,307.72
13396,541968,2021-01-24,387.27000000000004
13396,575701,2021-11-10,973.72
13397,540032,2021-01-04,299.92
13397,544395,2021-02-18,301.85
13397,556238,2021-06-09,378.7
13397,563904,2021-08-21,247.72
13397,568594,2021-09-28,315.94
13398,555094,2021-05-31,457.34
13402,536819,2020-12-02,308.28000000000003
13402,562387,2021-08-04,312.95
13403,577808,2021-11-22,75.0
13404,552770,2021-05-11,217.81
13404,581428,2021-12-08,34.68
13405,542146,2021-01-26,160.05
13405,553889,2021-05-19,397.40000000000003
13405,568375,2021-09-26,15.001
13408,536394,2020-12-01,1024.68
13408,536848,2020-12-03,534.0
13408,538631,2020-12-13,689.04
13408,539078,2020-12-16,379.68
13408,539275,2020-12-16,403.79999999999995
13408,540361,2021-01-06,304.2
13408,541883,2021-01-24,904.66
13408,542691,2021-01-31,631.36
13408,543995,2021-02-15,793.5
13408,545764,2021-03-07,294.17
13408,547500,2021-03-23,524.8199999999999
13408,547501,2021-03-23,59.400000000000006
13408,547875,2021-03-27,612.38
13408,548706,2021-04-03,231.3
13408,549969,2021-04-13,381.0
13408,549971,2021-04-13,33.0
13408,549972,2021-04-13,408.9
13408,551001,2021-04-26,564.5
13408,551438,2021-04-28,453.2
13408,553213,2021-05-16,636.64
13408,553214,2021-05-16,464.1
13408,553215,2021-05-16,205.88
13408,553216,2021-05-16,132.8
13408,553217,2021-05-16,306.0
13408,553218,2021-05-16,134.10000000000002
13408,555351,2021-06-02,397.8
13408,556783,2021-06-14,451.26
13408,556785,2021-06-14,102.0
13408,556786,2021-06-14,109.20000000000002
13408,558077,2021-06-26,708.06
13408,558078,2021-06-26,35.400000000000006
13408,558909,2021-07-05,789.6600000000001
13408,559818,2021-07-12,515.3
13408,561073,2021-07-24,1104.31
13408,562260,2021-08-03,452.8
13408,562261,2021-08-03,119.52000000000001
13408,562262,2021-08-03,66.0
13408,563014,2021-08-11,383.96
13408,564019,2021-08-22,463.82
13408,564538,2021-08-25,601.88
13408,565093,2021-09-01,428.6
13408,566228,2021-09-11,889.4000000000001
13408,566229,2021-09-11,174.84
13408,566722,2021-09-14,466.52
13408,568187,2021-09-25,974.14
13408,568195,2021-09-25,40.0
13408,569479,2021-10-04,971.46
13408,569480,2021-10-04,23.8
13408,572870,2021-10-26,309.76
13408,572871,2021-10-26,327.98
13408,572874,2021-10-26,397.02
13408,572879,2021-10-26,118.44
13408,574280,2021-11-03,660.7
13408,575256,2021-11-09,550.4399999999999
13408,576768,2021-11-16,1145.32
13408,577820,2021-11-22,604.0
13408,578127,2021-11-23,472.6
13408,579150,2021-11-28,605.4
13408,579151,2021-11-28,139.92000000000002
13408,580096,2021-12-01,545.78
13408,580894,2021-12-06,417.0
13408,581215,2021-12-08,445.84000000000003
13410,544582,2021-02-21,250.23999999999998
13410,547220,2021-03-21,154.4
13410,555576,2021-06-05,140.4
13410,568235,2021-09-26,183.62
13410,576606,2021-11-15,274.40000000000003
13411,564330,2021-08-24,213.55
13414,544154,2021-02-16,390.0
13414,559013,2021-07-05,467.7
13414,561711,2021-07-29,532.8
13416,567329,2021-09-19,275.0
13416,572924,2021-10-27,437.5
13417,553720,2021-05-18,236.0
13417,580540,2021-12-05,404.83
13418,536624,2020-12-02,610.64
13418,536626,2020-12-02,12.600000000000001
13418,538180,2020-12-10,369.09999999999997
13418,539016,2020-12-15,571.48
13418,539017,2020-12-15,15.8
13418,548659,2021-04-01,362.24
13418,552724,2021-05-11,879.92
13418,552725,2021-05-11,72.0
13418,553863,2021-05-19,446.82
13418,558375,2021-06-28,376.92
13418,558376,2021-06-28,60.8
13418,559155,2021-07-06,221.0
13418,559156,2021-07-06,79.62
13418,562592,2021-08-07,263.19
13418,565235,2021-09-02,402.0
13418,567066,2021-09-16,324.0
13418,570292,2021-10-10,370.68
13418,579037,2021-11-28,688.62
13419,570121,2021-10-07,221.06
13420,557736,2021-06-22,55.8
13420,559826,2021-07-13,104.05
13421,544673,2021-02-22,825.04
13421,573385,2021-10-30,1026.04
13425,544337,2021-02-18,401.57
13425,558043,2021-06-24,773.08
13425,564197,2021-08-23,449.56
13426,539004,2020-12-15,336.98
13426,540453,2021-01-07,302.45
13426,548340,2021-03-30,306.39
13426,550264,2021-04-15,339.2
13426,556288,2021-06-10,273.66
13426,566245,2021-09-11,451.97
13426,569842,2021-10-06,697.46
13426,575965,2021-11-13,342.95
13426,579439,2021-11-29,298.48
13426,581477,2021-12-09,291.78000000000003
13427,552312,2021-05-08,214.5
13427,563018,2021-08-11,250.36
13427,577515,2021-11-20,117.74000000000001
13428,579456,2021-11-29,218.47
13429,568211,2021-09-25,330.6
13429,570405,2021-10-10,165.72
13429,572211,2021-10-21,196.68
13429,579261,2021-11-29,313.8
13430,566737,2021-09-14,336.31
13430,577598,2021-11-21,343.14
13431,566319,2021-09-12,853.68
13431,569333,2021-10-03,415.41999999999996
13434,565404,2021-09-04,72.84
13434,568332,2021-09-26,461.40000000000003
13435,555509,2021-06-03,443.72
13435,562466,2021-08-05,251.26
13435,563916,2021-08-21,393.14
13435,568203,2021-09-25,884.9
13435,572899,2021-10-26,558.6
13435,576604,2021-11-15,835.97
13435,580518,2021-12-04,442.3
13436,581233,2021-12-08,196.89
13437,555368,2021-06-02,1440.9
13437,557861,2021-06-23,220.83
13437,562100,2021-08-02,362.52000000000004
13437,565220,2021-09-01,149.35
13437,575089,2021-11-08,422.04
13437,576598,2021-11-15,352.6
13437,578822,2021-11-25,459.82
13439,548176,2021-03-29,283.71
13441,566077,2021-09-09,296.64
13447,574342,2021-11-04,223.71
13447,574661,2021-11-06,430.3
13447,576783,2021-11-16,475.13
13448,536398,2020-12-01,426.56
13448,536400,2020-12-01,17.4
13448,538343,2020-12-10,385.58000000000004
13448,551953,2021-05-05,593.72
13448,567474,2021-09-20,1065.79
13448,578243,2021-11-23,1050.3200000000002
13449,576628,2021-11-16,291.88
13450,552037,2021-05-05,240.6
13450,553844,2021-05-19,437.94
13450,558729,2021-07-01,440.64
13450,562563,2021-08-07,302.28
13450,566276,2021-09-11,305.82
13450,575951,2021-11-13,316.44
13451,540545,2021-01-09,401.49
13451,546670,2021-03-15,610.88
13451,553014,2021-05-12,640.01
13451,562558,2021-08-05,811.01
13451,576070,2021-11-13,512.76
13452,546480,2021-03-14,295.0
13452,547814,2021-03-25,295.0
13453,544697,2021-02-23,185.0
13453,558121,2021-06-27,171.98
13455,537802,2020-12-08,692.94
13455,576412,2021-11-15,365.4
13456,553381,2021-05-16,207.66
13456,557131,2021-06-17,217.4
13456,559315,2021-07-07,430.00000000000006
13456,570190,2021-10-07,454.76
13456,577170,2021-11-18,200.45000000000002
13456,577818,2021-11-22,256.45
13458,538995,2020-12-15,1185.8600000000001
13458,540268,2021-01-06,1489.18
13458,543354,2021-02-07,818.86
13458,544968,2021-02-25,676.9200000000001
13458,549833,2021-04-12,1015.14
13458,552466,2021-05-09,443.65999999999997
13458,555420,2021-06-03,630.46
13458,557871,2021-06-23,300.78000000000003
13458,561396,2021-07-27,794.58
13458,565133,2021-09-01,322.98
13458,569630,2021-10-05,498.36
13458,572933,2021-10-27,495.86
13458,576834,2021-11-16,389.41
13458,580317,2021-12-02,584.52
13460,572130,2021-10-21,107.46000000000001
13460,575708,2021-11-10,75.98
13461,558390,2021-06-29,576.4
13461,561031,2021-07-24,307.8
13461,573746,2021-11-01,560.8
13462,548608,2021-04-01,151.5
13464,570856,2021-10-12,674.68
13466,556105,2021-06-08,307.9
13467,574310,2021-11-03,782.46
13467,579274,2021-11-29,301.25
13468,536562,2020-12-01,308.65000000000003
13468,536564,2020-12-01,51.4
13468,537387,2020-12-06,222.18
13468,539112,2020-12-16,328.77
13468,540770,2021-01-11,145.75
13468,542130,2021-01-25,146.1
13468,542990,2021-02-02,141.3
13468,543618,2021-02-10,160.15
13468,544926,2021-02-24,89.30000000000001
13468,544926,2021-02-24,15.9
13468,545904,2021-03-08,126.65
13468,546255,2021-03-10,245.51999999999998
13468,547017,2021-03-18,113.35
13468,547724,2021-03-25,102.69999999999999
13468,548457,2021-03-31,102.4
13468,548560,2021-04-01,297.12
13468,549021,2021-04-05,173.24
13468,550255,2021-04-15,190.98000000000002
13468,551294,2021-04-27,154.66
13468,552283,2021-05-08,109.80000000000001
13468,553749,2021-05-19,253.8
13468,554110,2021-05-22,111.4
13468,556500,2021-06-13,102.72
13468,559070,2021-07-06,110.55
13468,560252,2021-07-17,115.87
13468,561676,2021-07-28,106.8
13468,562891,2021-08-10,107.1
13468,564231,2021-08-24,121.37
13468,565643,2021-09-05,356.75
13468,565937,2021-09-08,126.74
13468,568219,2021-09-26,116.12
13468,569561,2021-10-05,122.05
13468,570840,2021-10-12,100.58
13468,573776,2021-11-01,85.44999999999999
13468,575674,2021-11-10,125.38
13468,577793,2021-11-21,135.43
13468,580208,2021-12-02,156.4
13468,581236,2021-12-08,124.54
13470,563499,2021-08-16,115.5
13470,565154,2021-09-01,49.5
13471,572294,2021-10-23,941.67
13471,577156,2021-11-18,604.73
13471,580399,2021-12-04,892.94
13471,581430,2021-12-08,92.24000000000001
13473,540690,2021-01-11,241.26
13473,570282,2021-10-10,181.38
13474,550332,2021-04-17,229.59
13475,543910,2021-02-14,317.12
13475,547413,2021-03-23,589.4
13475,552166,2021-05-06,371.96
13475,555243,2021-06-01,153.3
13476,545543,2021-03-03,727.6
13476,556734,2021-06-14,510.87
13477,544556,2021-02-21,185.39999999999998
13477,552965,2021-05-12,330.63
13477,557749,2021-06-22,249.76
13477,561056,2021-07-24,133.76
13477,570883,2021-10-13,464.07
13477,574018,2021-11-02,90.96
13479,550539,2021-04-19,144.35
13479,554146,2021-05-23,156.6
13481,547884,2021-03-28,665.28
13481,555125,2021-05-31,313.71000000000004
13481,564162,2021-08-23,367.34
13481,564163,2021-08-23,15.0
13481,572562,2021-10-25,443.23
13482,550971,2021-04-21,184.64
13483,569631,2021-10-05,140.34
13484,549907,2021-04-12,313.8
13485,550783,2021-04-20,454.24
13486,559346,2021-07-07,202.16
13486,562210,2021-08-03,617.4499999999999
13486,567846,2021-09-22,302.8
13487,539730,2020-12-21,193.15
13487,552708,2021-05-10,215.65
13487,571007,2021-10-13,166.6
13488,537604,2020-12-07,1381.92
13488,540907,2021-01-12,1358.29
13488,543166,2021-02-04,655.55
13488,547580,2021-03-24,713.9499999999999
13488,553463,2021-05-17,927.45
13488,554866,2021-05-27,493.27
13488,560361,2021-07-18,272.81
13488,560362,2021-07-18,150.78
13488,562964,2021-08-11,642.36
13488,566572,2021-09-13,432.75
13488,568669,2021-09-28,338.06
13488,573076,2021-10-27,878.98
13488,578044,2021-11-22,722.14
13489,544354,2021-02-18,77.28
13489,544797,2021-02-23,158.4
13489,558990,2021-07-05,51.36
13489,564641,2021-08-26,162.48
13491,536761,2020-12-02,98.9
13491,538909,2020-12-15,97.5
13491,540702,2021-01-11,140.49
13491,542151,2021-01-26,187.85
13491,543002,2021-02-02,117.09
13491,545663,2021-03-04,162.07999999999998
13491,547204,2021-03-21,90.8
13491,549117,2021-04-06,136.92
13491,560109,2021-07-15,56.82
13491,571725,2021-10-19,127.37
13494,542863,2021-02-01,316.26000000000005
13495,537419,2020-12-06,510.95
13495,538967,2020-12-15,354.48
13495,550936,2021-04-21,207.0
13495,574349,2021-11-04,659.8
13495,580166,2021-12-02,312.64
13496,538903,2020-12-15,501.01
13496,579287,2021-11-29,152.32
13497,537298,2020-12-06,153.5
13497,545342,2021-03-02,194.55
13499,546553,2021-03-15,158.23000000000002
13499,551428,2021-04-28,305.56
13499,568382,2021-09-27,150.06
13499,575676,2021-11-10,323.62
13499,577857,2021-11-22,221.64
13500,562774,2021-08-09,326.4
13500,574314,2021-11-03,342.4
13500,576846,2021-11-16,497.97
13502,541605,2021-01-20,114.6
13502,546157,2021-03-10,74.56
13502,578129,2021-11-23,102.84
13503,568902,2021-09-29,216.85
13504,569838,2021-10-06,295.93
13506,537129,2020-12-05,301.12
13506,542377,2021-01-27,157.4
13507,560239,2021-07-17,1242.3799999999999
13507,564355,2021-08-24,394.09
13507,565384,2021-09-02,386.32
13507,580907,2021-12-06,456.37
13508,549552,2021-04-10,110.97
13509,545156,2021-02-28,209.32
13509,546404,2021-03-11,127.2
13509,548325,2021-03-30,313.5
13509,559835,2021-07-13,15.0
13509,565080,2021-09-01,40.0
13509,571636,2021-10-18,176.6
13509,579937,2021-12-01,98.10000000000001
13510,556113,2021-06-09,585.3199999999999
13510,565594,2021-09-05,312.49
13510,572681,2021-10-25,551.89
13510,581403,2021-12-08,341.86
13512,547572,2021-03-24,251.21
13513,562467,2021-08-05,205.1
13514,568383,2021-09-27,152.20000000000002
13515,549055,2021-04-06,203.4
13515,560048,2021-07-14,132.16
13515,563217,2021-08-14,188.39999999999998
13515,568614,2021-09-28,367.16
13516,550216,2021-04-15,146.0
13516,568659,2021-09-28,474.41
13516,577310,2021-11-18,769.0
13517,556503,2021-06-13,1101.86
13517,564432,2021-08-25,510.32
13517,570594,2021-10-11,516.24
13518,566786,2021-09-15,659.4399999999999
13519,567941,2021-09-22,122.75
13521,579472,2021-11-29,287.88
13521,580520,2021-12-04,436.82
13521,581405,2021-12-08,368.95
13522,575370,2021-11-09,125.80000000000001
13523,537822,2020-12-08,566.95
13523,554348,2021-05-24,1695.54
13523,554350,2021-05-24,106.75
13523,572336,2021-10-24,616.8
13523,574732,2021-11-06,978.84
13524,551822,2021-05-04,159.20000000000002
13524,557313,2021-06-19,88.50000000000001
13524,564839,2021-08-30,161.16000000000003
13524,567299,2021-09-19,75.0
13524,573351,2021-10-30,196.32
13525,549020,2021-04-05,282.88
13525,578785,2021-11-25,345.9
13527,541272,2021-01-17,110.45
13527,554089,2021-05-22,475.19
13527,563209,2021-08-14,444.44
13527,564642,2021-08-26,336.34
13527,566249,2021-09-11,482.75
13527,566253,2021-09-11,11.97
13527,574663,2021-11-06,426.37
13529,553835,2021-05-19,181.1
13529,567698,2021-09-22,126.66000000000001
13531,537840,2020-12-08,305.45
13531,553727,2021-05-18,178.35
13532,574672,2021-11-06,210.31
13533,546846,2021-03-17,128.49
13533,546848,2021-03-17,18.15
13533,556408,2021-06-10,124.14999999999999
13534,539267,2020-12-16,253.5
13534,539268,2020-12-16,29.700000000000003
13534,540456,2021-01-07,188.0
13534,542152,2021-01-26,182.45
13534,542153,2021-01-26,164.7
13534,542405,2021-01-27,31.799999999999997
13534,543393,2021-02-08,163.7
13534,543395,2021-02-08,15.9
13534,547537,2021-03-23,249.5
13534,547538,2021-03-23,264.8
13534,549932,2021-04-13,124.8
13534,550830,2021-04-21,174.15
13534,550831,2021-04-21,171.2
13534,553046,2021-05-13,314.0
13534,553047,2021-05-13,19.799999999999997
13534,554465,2021-05-24,300.8
13534,555583,2021-06-06,304.28000000000003
13534,558643,2021-07-01,410.90000000000003
13534,561584,2021-07-28,307.35
13534,561808,2021-07-29,362.0
13534,564246,2021-08-24,338.2
13534,571322,2021-10-17,451.6
13534,571323,2021-10-17,383.55
13534,574756,2021-11-07,306.2
13534,581167,2021-12-07,357.2
13536,568177,2021-09-25,455.17
13536,571549,2021-10-18,369.74
13536,575975,2021-11-13,672.99
13536,577484,2021-11-20,492.94
13536,579750,2021-11-30,448.45
13536,580402,2021-12-04,659.65
13536,581442,2021-12-08,349.35
13538,542432,2021-01-28,166.8
13538,546153,2021-03-10,337.5
13538,556228,2021-06-09,115.2
13538,560096,2021-07-14,95.4
13538,562942,2021-08-11,176.85000000000002
13538,565753,2021-09-06,99.0
13538,573128,2021-10-27,290.1
13539,543131,2021-02-03,164.1
13539,549957,2021-04-13,151.55
13539,566783,2021-09-15,315.69
13544,549943,2021-04-13,122.91
13544,573492,2021-10-31,168.5
13546,554202,2021-05-23,188.16
13546,571476,2021-10-17,230.12
13546,578953,2021-11-27,208.71
13548,549548,2021-04-10,281.01
13548,565445,2021-09-04,401.4
13549,549691,2021-04-11,183.5
13549,554101,2021-05-22,223.7
13549,555004,2021-05-31,105.35
13549,559708,2021-07-12,116.55000000000001
13549,560715,2021-07-20,132.95000000000002
13549,569905,2021-10-06,70.15
13549,576096,2021-11-14,86.0
13551,541978,2021-01-24,91.80000000000001
13552,542430,2021-01-28,313.70000000000005
13552,547893,2021-03-28,191.25
13552,547894,2021-03-28,277.8
13552,553711,2021-05-18,538.1800000000001
13552,553712,2021-05-18,540.36
13552,556540,2021-06-13,146.20000000000002
13552,556541,2021-06-13,271.6
13552,562543,2021-08-05,463.90000000000003
13552,562606,2021-08-08,19.919999999999998
13552,566705,2021-09-14,471.84000000000003
13552,566707,2021-09-14,79.8
13552,569532,2021-10-04,425.52
13555,554070,2021-05-22,976.12
13555,554072,2021-05-22,613.93
13555,568510,2021-09-27,1693.7
13555,568513,2021-09-27,865.53
13557,545635,2021-03-04,240.68
13557,575903,2021-11-11,343.38
13558,569219,2021-10-02,201.99
13558,570211,2021-10-09,121.26
13558,576687,2021-11-16,159.13
13558,580397,2021-12-04,122.67999999999999
13560,580278,2021-12-02,174.37
13561,552280,2021-05-08,141.85999999999999
13562,549439,2021-04-08,603.27
13562,560875,2021-07-21,606.46
13562,567206,2021-09-19,589.6
13563,561020,2021-07-22,310.88
13563,567139,2021-09-16,466.65
13564,537441,2020-12-06,540.0
13564,539653,2020-12-20,658.38
13564,560413,2021-07-18,550.64
13565,540537,2021-01-09,110.17999999999999
13565,577542,2021-11-20,130.04
13566,567170,2021-09-18,585.1800000000001
13566,573343,2021-10-30,289.53000000000003
13568,557305,2021-06-19,192.85
13569,537595,2020-12-07,118.32
13569,578017,2021-11-22,255.43
13570,549561,2021-04-10,239.49
13571,548484,2021-03-31,145.27
13571,551281,2021-04-27,126.74000000000001
13571,555114,2021-05-31,120.59
13571,556020,2021-06-08,114.71
13571,560727,2021-07-20,126.58
13571,562339,2021-08-04,167.26
13571,565971,2021-09-08,282.68
13571,569215,2021-10-02,205.28
13571,572858,2021-10-26,136.63
13571,573889,2021-11-01,213.82
13571,575969,2021-11-13,228.97
13571,578850,2021-11-27,223.79000000000002
13572,553661,2021-05-18,1384.25
13573,548507,2021-03-31,31.770000000000003
13573,572090,2021-10-20,262.63
13575,557041,2021-06-16,88.55
13575,561708,2021-07-29,130.2
13575,569015,2021-09-30,258.46
13575,570790,2021-10-12,147.41
13575,576769,2021-11-16,107.45
13576,536595,2020-12-01,349.15
13576,540354,2021-01-06,623.6800000000001
13576,543029,2021-02-02,349.89
13576,544604,2021-02-22,364.32000000000005
13576,547486,2021-03-23,330.24
13576,550658,2021-04-20,426.24
13576,551854,2021-05-04,302.88
13576,555521,2021-06-05,389.61
13576,557089,2021-06-16,343.44
13576,558719,2021-07-01,351.48
13576,561023,2021-07-24,354.24
13576,563719,2021-08-18,332.04
13576,565418,2021-09-04,323.73
13576,568954,2021-09-29,502.44000000000005
13576,571848,2021-10-19,283.89
13576,575659,2021-11-10,543.36
13576,578174,2021-11-23,219.23000000000002
13576,579495,2021-11-29,327.48
13577,549745,2021-04-12,356.75
13577,559937,2021-07-14,465.35
13577,565990,2021-09-08,371.7
13577,576328,2021-11-14,493.8
13579,537223,2020-12-05,164.70000000000002
13579,578681,2021-11-25,302.34
13581,543126,2021-02-03,118.0
13583,559202,2021-07-07,781.03
13584,543275,2021-02-06,142.4
13587,570114,2021-10-07,712.4
13588,548197,2021-03-29,113.30000000000001
13588,561222,2021-07-26,491.0
13588,563061,2021-08-11,471.32
13588,565114,2021-09-01,345.09999999999997
13588,566620,2021-09-14,185.22
13588,572182,2021-10-21,425.38
13588,575312,2021-11-09,222.0
13588,578364,2021-11-24,220.2
13589,556539,2021-06-13,147.0
13589,578787,2021-11-25,232.65
13590,543534,2021-02-09,309.06
13590,550164,2021-04-14,301.42
13590,554359,2021-05-24,301.55
13590,559711,2021-07-12,204.35
13590,571840,2021-10-19,552.4
13590,579138,2021-11-28,313.14
13591,546980,2021-03-18,462.2
13591,553861,2021-05-19,314.03
13591,569827,2021-10-06,340.9
13592,547072,2021-03-20,76.72
13592,552696,2021-05-10,95.94
13592,553567,2021-05-18,32.849999999999994
13592,574335,2021-11-04,42.45
13593,540489,2021-01-07,559.85
13593,547028,2021-03-20,447.5
13593,547165,2021-03-21,15.600000000000001
13593,558542,2021-06-30,368.3
13593,564165,2021-08-23,645.83
13594,571566,2021-10-18,396.97
13596,578921,2021-11-27,411.6
13596,580404,2021-12-04,285.44
13598,572296,2021-10-23,180.17000000000002
13599,537680,2020-12-08,253.24
13599,537682,2020-12-08,99.6
13599,540358,2021-01-06,369.14
13599,545322,2021-03-01,580.57
13599,549736,2021-04-12,173.01
13599,549737,2021-04-12,158.8
13599,554666,2021-05-25,371.3
13599,559121,2021-07-06,308.18
13599,566974,2021-09-16,91.7
13599,566975,2021-09-16,428.34000000000003
13599,574096,2021-11-03,530.42
13599,574882,2021-11-07,490.79
13599,576842,2021-11-16,295.8
13599,577132,2021-11-18,184.26
13599,578071,2021-11-22,272.36
13599,579262,2021-11-29,93.84000000000002
13599,579263,2021-11-29,29.88
13599,579264,2021-11-29,44.2
13599,579265,2021-11-29,58.56
13599,580049,2021-12-01,204.22
13599,581434,2021-12-08,115.46000000000001
13600,542731,2021-01-31,219.52
13601,553009,2021-05-12,373.2
13601,572755,2021-10-25,320.12
13602,569799,2021-10-06,428.89
13603,576069,2021-11-13,164.34
13606,542859,2021-02-01,70.02
13606,549555,2021-04-10,180.4
13606,575712,2021-11-10,30.119999999999997
13607,573415,2021-10-30,678.01
13610,545066,2021-02-27,239.17000000000002
13610,549566,2021-04-10,110.55
13610,555552,2021-06-05,124.65
13610,560278,2021-07-17,173.39
13610,563925,2021-08-21,128.45
13610,571291,2021-10-16,237.43
13610,578992,2021-11-27,118.24000000000001
13611,538905,2020-12-15,303.15000000000003
13611,557747,2021-06-22,333.57
13611,566285,2021-09-11,535.08
13614,541087,2021-01-13,205.75
13614,558355,2021-06-28,589.23
13614,566278,2021-09-11,302.15
13614,576592,2021-11-15,513.33
13615,541989,2021-01-25,417.69
13617,556480,2021-06-12,131.10999999999999
13617,563695,2021-08-18,234.59
13617,573376,2021-10-30,178.48000000000002
13618,557264,2021-06-19,177.34
13621,563234,2021-08-15,213.85
13623,544060,2021-02-15,156.0
13623,546849,2021-03-17,101.35000000000001
13623,548700,2021-04-03,146.99
13623,553165,2021-05-13,147.58
13623,575258,2021-11-09,195.86
13626,548558,2021-04-01,257.23
13627,539333,2020-12-17,311.19
13627,553747,2021-05-19,294.73
13627,557034,2021-06-16,421.08
13627,567625,2021-09-21,307.18
13627,570663,2021-10-11,304.29
13629,540166,2021-01-05,660.0
13629,542920,2021-02-02,765.0
13629,550031,2021-04-14,642.0
13629,553062,2021-05-13,821.0
13629,557294,2021-06-19,778.0
13629,560602,2021-07-20,336.36
13629,561224,2021-07-26,895.0
13629,565222,2021-09-01,821.0
13629,570018,2021-10-07,537.0
13629,575201,2021-11-09,821.0
13629,576775,2021-11-16,716.0
13630,545057,2021-02-27,299.14
13630,549526,2021-04-08,431.78
13630,556059,2021-06-08,320.91999999999996
13630,564563,2021-08-26,301.92
13630,568136,2021-09-25,438.32
13630,580525,2021-12-04,231.99999999999997
13631,546878,2021-03-17,80.0
13631,553550,2021-05-17,850.0
13631,553551,2021-05-17,100.0
13631,554063,2021-05-22,300.0
13631,556831,2021-06-15,160.0
13631,556842,2021-06-15,40.0
13631,558365,2021-06-28,250.0
13631,558366,2021-06-28,510.72
13631,560586,2021-07-19,667.2
13631,560587,2021-07-19,60.0
13631,565086,2021-09-01,52.5
13632,549567,2021-04-10,261.58
13632,550750,2021-04-20,351.45000000000005
13632,557281,2021-06-19,201.57
13632,573155,2021-10-28,854.53
13632,576400,2021-11-15,452.14
13634,541258,2021-01-16,362.0
13634,549729,2021-04-11,263.41
13634,564484,2021-08-25,158.36
13634,566720,2021-09-14,588.51
13634,574696,2021-11-06,202.88
13635,569253,2021-10-03,1071.03
13636,545064,2021-02-27,154.5
13636,547570,2021-03-24,137.35
13636,548622,2021-04-01,249.60000000000002
13636,562806,2021-08-09,105.1
13636,574103,2021-11-03,302.57
13637,551277,2021-04-27,422.6
13637,555549,2021-06-05,262.25
13637,571677,2021-10-18,125.65
13638,578361,2021-11-24,122.64
13639,568321,2021-09-26,1033.34
13642,552277,2021-05-08,354.8
